	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	pop	super_pop
NA19068	-43.66553666171342	-46.81685716686308	-4.7369732583459205	-6.283673448347232	-4.733422233747442	1.089000940555715	-18.386329700532247	6.976732575714679	-5.780929174259361	-4.872528289708548	JPT	EAS
NA19152	84.46860264852495	-9.782911670323585	2.936995322087424	0.5232563862233506	-12.437274385143652	-6.325652659561447	10.886902446786168	15.594202900373318	4.160494691361539	-4.907471223333734	YRI	AFR
HG00554	-20.876673796844067	40.217776463091994	-10.980010870901976	-8.646949117835899	-6.860566859770896	-4.59038015469163	1.2017603373580241	-11.396302623273018	12.469160041066695	-4.450317591398604	PUR	AMR
HG02679	84.45140746941725	-8.246000227439033	-0.0006075549304111034	-3.130809724608438	-4.457316402105825	18.913095669499082	1.393625597811533	-3.0227281048993464	-0.41005710755057034	-0.9768416573581846	GWD	AFR
HG02408	-39.91447810646469	-50.41666438332916	-1.4906935859774955	-7.731732454250835	-12.988702653412304	4.956468301128813	15.291066947102285	-8.697366423149862	2.6583260709442187	9.617941112695554	CDX	EAS
NA19087	-39.504629916495325	-51.439922379018846	-6.95560549035713	-6.331478837436925	10.157455914415962	-2.177048697858493	-20.155256230127023	5.500683361805996	-3.0420228731085843	-4.440735298918987	JPT	EAS
HG04059	-25.9443200217394	10.798922498410608	26.42026967431044	9.2674937297863	6.417159110152912	1.297156624343791	3.683989226076704	3.637605182147628	-7.614348944946666	-4.3467321321806995	ITU	SAS
HG00534	-38.67695616884084	-54.75529546286453	-1.436077744727723	-12.723669270306022	-9.327437836698982	3.3756668906951175	0.27128737348391574	4.518378680932808	-3.3173560824173607	-0.9026496400273556	CHS	EAS
NA20529	-22.886819366216965	40.02165621376577	-6.70890121076111	-10.777032826881394	11.04179832974857	-8.038376618178996	-4.529804989099404	3.7798648332111053	7.721862066874437	-11.164510561072936	TSI	EUR
NA18908	84.90526571731476	-6.659059234234547	-1.0538330601529788	-2.2151065082112935	-3.5241401685661735	-9.629077543754285	0.7297988945890582	5.729446367090978	0.8254441515729192	7.573823722078627	YRI	AFR
NA18555	-39.73609461436325	-51.517668938537646	-10.718774963143755	-11.640632601486693	5.160986715043494	2.382049714083361	-4.3240125878177995	0.8610840279525391	-3.465049227498479	-3.0574513861054347	CHB	EAS
HG00178	-26.557476156675854	34.10769977451337	-13.794614242597111	-17.309008704788088	-2.646124920986608	7.663459290474199	-7.6552699226504	11.347533668046731	-7.207989912596106	2.1569901121272705	FIN	EUR
HG03298	87.33487166316573	-8.177348071597294	3.30611431939019	1.755432275290225	-5.504925613083606	-9.976705443001572	-0.18033552511871104	8.02063061109605	-6.817910176967906	-0.8953231263272838	ESN	AFR
NA18745	-38.529014495324375	-54.30696773154639	-7.591682708868199	-11.693665762102217	11.37821826710783	-0.5125265815695872	-6.813571647819785	-2.3636660686091577	2.8378360084075904	-5.487326823351314	CHB	EAS
HG03955	-25.129132708390863	10.162155784511581	37.55678247932726	14.16347995528905	-14.720618405775781	0.308035466020686	1.6701799241349085	3.860903058555255	4.045277299634358	-0.9972729962857696	STU	SAS
HG02025	-38.812157086252036	-55.081880393109095	2.5035341112725096	-12.133822974731357	6.901933656153959	5.490075185646691	18.794220857900143	1.3618301406274251	-4.135101135886974	-1.44263919983752	KHV	EAS
HG02652	-27.551029324717824	18.762856489244403	25.040915753568658	14.446739437935376	9.008273877061388	4.211282587926238	3.1890630279856826	-1.6981703831678414	-5.828160022855827	1.580862729825944	PJL	SAS
NA11893	-24.81866031655095	39.48050505591592	-7.173855279182369	-16.174362727354417	5.131865642575795	-2.484522049104382	-10.994398401621433	-1.45271469752933	4.166211275509296	0.6227984629859118	CEU	EUR
HG00737	-23.502723920631585	36.76866600981445	-13.137904098597174	-9.62963139599033	-7.790282890675527	-0.5607648789807594	5.490595117610554	2.7503422587537605	-8.42926477827278	-5.198087606078139	PUR	AMR
HG00443	-38.23486731488276	-52.95215517919007	-5.945514688448258	-9.00155030924579	6.150755606450032	-0.26190643605502023	0.9221140469939277	-2.982337333763234	2.856458079612371	4.028023889690028	CHS	EAS
HG03722	-26.291038125217586	14.140623804049591	30.26486469220227	11.251873288499906	-12.593293136958168	4.819649245861198	-4.7715054747943615	0.37236686245019207	-15.496334938939674	-2.181766325802199	ITU	SAS
HG00325	-29.39831300668555	32.45367696843617	-14.506663063388066	-14.045180368215268	-10.984605421354418	2.2399498804548355	-0.4847205318868162	10.668350505300763	-12.789670584094106	11.186272373039502	FIN	EUR
HG01148	-29.25166377521185	17.23439481551219	-22.104777834237073	7.001847488493675	-6.355531784252967	0.30245503531833334	-2.43046437887608	2.045586858509453	1.0536234389701857	3.8781143075829965	CLM	AMR
HG02348	-37.047171885438416	-8.282066252672463	-34.6360193328985	52.53425678006428	2.4609834246461935	0.49358351169770154	1.521611295237544	-3.015606982859585	-2.2782186283915062	-2.4237760879978456	PEL	AMR
NA18639	-38.6125893087987	-55.28765860428513	-6.424197481575345	-12.243763892714142	7.878873376229735	-0.17954155126793778	0.0066146476408244686	3.6136641999408186	0.2596863792355344	3.098917961108717	CHB	EAS
HG01479	-24.087542548725683	32.70692921255762	-11.141117644568038	-1.7427510614929564	9.265398314235387	3.6428083271088827	-8.541348042546556	-1.5618828434503431	3.0246627031302236	-20.047658671681074	CLM	AMR
HG03741	-26.79484678929042	9.850802457624946	32.222976091082494	9.408672116831347	11.350348081390614	-0.5944024281303824	0.9483213743055049	-2.750869599540131	-0.7672423218975468	-0.293244000413878	STU	SAS
HG03130	85.22346229563543	-9.2670140320339	2.1575858493766935	-2.395940743227662	5.0496234865605265	-2.562490935828467	1.2810686965462992	9.736276721594006	0.012378696750437514	-1.1975146284803135	ESN	AFR
HG01612	-23.98448570661332	34.192099683941095	-9.813640703818464	-13.884340022502776	-4.19757978705616	0.6895409230992241	-0.9665378260829302	-2.4821634846562053	0.7070386069618333	-10.01068097153157	IBS	EUR
HG01464	-20.125633808362444	5.9388534570917475	-21.73458553293973	25.82697933583546	0.17100553077021102	0.17522020806588934	3.9044262314126548	-1.4149199680138698	-0.7421913745320036	0.9199093611809276	CLM	AMR
HG04229	-29.01100265074939	4.8576307205496585	31.67981773109946	10.401149964335591	5.308979360369691	4.906833396117157	2.2982784843992006	2.865313858287711	-9.350366970586421	-9.717275069111071	STU	SAS
NA20822	-28.490277090036546	41.717007884269016	-9.807311286742053	-12.251019072608393	2.5833861844842625	4.6493007646568	4.847899434799872	-5.172992564822577	-9.201001317728881	1.5928778688507506	TSI	EUR
HG00683	-36.38901331971862	-48.78927733950025	-2.542103584690311	-7.864757214257238	5.612469370105965	4.562553767224621	0.4916378271313474	3.4060311362131204	-7.063353601537678	-5.134220025232561	CHS	EAS
HG01813	-40.617825852835836	-51.18446390294976	-1.1565765466034978	-6.289020011940283	-12.936512001653659	-0.723493113016099	8.815441498271051	0.922874009176603	3.831179151574611	6.804128228621206	CDX	EAS
NA18946	-39.17309066711913	-46.75443832376946	-2.5383369442505206	-7.441045770095056	10.333509185842441	-4.0934757541983	-15.432814959414019	0.8002058169897117	9.301172988974265	5.793265997945129	JPT	EAS
NA20332	72.95236116338795	3.92450929058066	-2.321979511100783	-3.5879466656618577	-9.895218022745874	-6.414033878733677	6.273519802020749	4.182280153327571	-5.374720771271743	-8.684932474522725	ASW	AFR
NA20864	-28.160647254381953	23.663639446733512	23.471747471247784	4.6718160040075185	8.821120546169638	-2.3753893931034558	-0.5009543278985353	-5.835471126846341	-1.1910754314778398	15.933937118365849	GIH	SAS
NA19347	72.70893450443276	-7.009765181353274	-0.5742932803921987	-4.079771100401782	12.339691503240529	-17.513576009278136	-1.9031030624390164	-9.46881068700058	-13.755605342824659	-0.27359811574435566	LWK	AFR
NA19818	16.058150642410254	22.436969666560408	-4.712490259391676	-4.727971533370228	-16.569463126015602	0.2885475203729221	-3.8143436445386616	2.458999724112077	-5.996164834465385	-2.529479804418804	ASW	AFR
HG02484	74.18928600024242	-1.2841433922552161	-2.1429542468185545	-3.7102999830555676	-2.9947813854365095	3.2779557915451916	1.8704719700919425	3.27366363043794	11.715538415098788	-2.6518549991071416	ACB	AFR
NA18907	88.50389242596175	-8.405428774187067	-1.9307085863555264	0.37588496330675036	7.697730287169502	-11.75502588950165	2.101149324090736	11.54694786710043	14.892993749887747	-1.2985428107285655	YRI	AFR
NA21135	-26.615505855061308	14.096457782302597	28.11274986599708	9.950505266226818	0.58690796267803	0.019818784053925793	2.1972889989420166	4.023659957898883	-1.1956662604980233	-1.1209361042436623	GIH	SAS
NA20757	-20.088003691356363	42.92839734484967	-10.43951463852195	-11.760531567071373	-6.440580196255238	-4.919285150228887	2.373435559686316	-7.525055872417652	12.452595662050355	3.874210230761255	TSI	EUR
HG00271	-32.62232556983394	36.93837301317332	-8.261192056963122	-11.881863088185646	-2.8376665927609377	5.119633993074644	1.2384616397177086	9.833609964432574	-5.104744099047062	14.018662556686985	FIN	EUR
NA19764	-23.94167646238512	14.153461482205685	-20.784754732557868	12.651716410403282	10.74416972078117	-4.610010358282198	4.920855479108811	-3.3909455840283633	10.65033253053375	0.7940538725140893	MXL	AMR
HG02309	79.16164999453088	-3.195698796907341	-2.0829936159052562	-2.8908984952181824	7.726318987344439	-7.787791667774652	-1.1021287485963156	6.538952217998348	4.377261501646735	10.35039929293819	ACB	AFR
HG03898	-22.32086124186432	11.25133032182254	29.969746400949695	9.383598686739452	1.06655205933891	1.2310444812811936	2.2637046372378458	-2.322479341937687	-6.136226277882295	6.431476147941793	STU	SAS
NA18747	-41.969416050232226	-56.42223497139718	-9.674711670311279	-9.584708798787656	8.981955073394937	0.8293658993317569	-7.6083855272589425	4.462103984086005	-0.5892995466314527	-3.957652345788189	CHB	EAS
HG00266	-29.900191807493012	34.47332744098252	-12.367596459492468	-12.635662274445833	-8.139940732290764	2.0031007496449633	-4.280411924030321	-0.7636011644531261	-4.125205571714824	13.641257342727805	FIN	EUR
HG02153	-37.538652834710504	-55.85044912170674	-0.25986848235238236	-7.979036491154577	-22.749444346941488	-0.6256179496747333	16.53144386062641	2.650792831197465	-1.8571148653066274	3.4241828186341534	CDX	EAS
NA19401	76.77003642469843	-4.763035998797164	1.6676415759601038	-1.421613044102356	-14.820424454861817	-17.31346015860319	5.055690644125179	-13.6883675715707	-11.641918972992029	-6.09740145359749	LWK	AFR
HG01882	79.73963991656137	-5.053262218925045	-3.991180396432229	-1.1335556723143432	10.212012738564281	-8.513595239811437	-1.3258691616438985	7.429936162899286	3.849117933100694	-3.6588218837027644	ACB	AFR
HG03099	89.07344595814733	-7.740134654880281	1.9976765400430365	0.6952127444496685	0.14378077604302222	-7.549636670470438	1.794840541390102	14.196374845569895	10.737618643714303	1.9961045775446453	ESN	AFR
NA20412	66.4149450425837	4.990776583672835	-2.0851588599481725	-0.39235441997338216	10.266056150226103	-3.737045501755892	-0.4294669548938378	-7.363687522246783	5.157011213599247	3.294320033137286	ASW	AFR
HG02230	-23.96381666105703	42.223865100279035	-9.305967228889719	-9.410783150787033	-3.335992859573282	-1.6159584974744443	-1.1753744080747222	-8.662920910763498	11.123318620701488	-3.098112486686446	IBS	EUR
HG01631	-25.583957728019715	42.95032578892708	-10.715428953793348	-14.356454299853317	9.925910525475278	-1.6150600692153594	-0.7461157711329476	-3.632234593788366	6.230455135781392	-11.0155025622191	IBS	EUR
HG01495	-27.96670673971841	17.517878007467868	-23.14366381129374	14.951410551967623	9.638661452937358	2.48641339872005	-1.8327936819383661	-8.705620930871282	1.4379812896082922	-12.550413024982149	CLM	AMR
NA19323	77.04980645290304	-4.910821159792621	1.4716093976608289	4.555422337122661	12.663262729552788	-18.832449870199593	8.19633435058604	-17.95491582367056	-18.88825808304909	-3.992991944240248	LWK	AFR
HG00349	-28.715875371918933	38.44580167412721	-11.537172597244492	-17.691007458081412	4.894530891399877	7.291760613235409	3.7995435278426783	8.542518775210773	-15.14940990986776	4.788074713098246	FIN	EUR
HG03896	-24.580947971014293	5.878289572681249	35.80337441584815	13.848246550267383	12.068268647772774	-5.520325801464927	-4.519913605465155	-5.468946292279642	7.7808251660674035	9.675012566604055	STU	SAS
HG02166	-37.81717799117092	-56.44898585455554	-3.7999708572717803	-10.537705932941723	0.4375497117191471	3.0031385276539555	10.955465581591344	2.0886701312971683	2.1408713715252143	0.5702139523950748	CDX	EAS
HG00344	-30.777661815358165	41.780183394031454	-13.573975192603514	-11.70086575591664	5.511693301245742	0.11706570244265589	1.4219740036196167	9.87396150782602	-3.7786589481879895	3.7581951105183657	FIN	EUR
NA18877	85.51313934234318	-2.186654766819794	0.8751538926968783	3.4958850554082708	2.3671966964618356	-1.4382641638332712	-2.445698744826782	9.01690391682474	11.342701423955198	-2.201305400645744	YRI	AFR
NA18912	88.27448392900595	-11.085571849076771	-4.526030672153001	-2.923822915194009	14.074284876962059	-1.6685473976465264	0.09217637376291866	10.661703400873394	-1.2427295642133234	-8.59993633926425	YRI	AFR
HG03934	-27.51860755052295	0.5560414549754159	30.445663363167622	8.602854780241966	-2.557620252605432	3.7563978566421756	1.7992127403882021	3.681817543259215	-5.326949236627918	-9.902737241365513	BEB	SAS
HG02922	89.39298961897258	-8.049319943044413	1.7874358630416316	0.6251442299112464	-5.1183756822771205	-9.214375386636497	1.477428713114369	9.340312141523244	10.320208406012169	12.661401829930181	ESN	AFR
HG00599	-36.94300278845562	-53.18597528551625	-1.3630610515337012	-12.852707375377735	8.181724184427933	-0.08049669116804918	-8.95960528069938	1.5809380807799354	-4.36821911943417	-3.8345355019244285	CHS	EAS
HG00336	-28.51082340966205	34.69679306835918	-6.0155235393254385	-3.6359524559976095	7.789264605540863	2.4583115097818955	-9.407301604690547	-5.183140254089053	-0.3062359256900248	21.010859005831247	FIN	EUR
HG04227	-29.41556506445155	-4.667938011529265	27.875710659626836	-0.8601719412625994	14.118108794543494	-1.8906777825719647	-1.7564279867833044	1.2557817222566359	6.565188583690798	-0.8066143283464585	STU	SAS
HG02322	58.707046356656285	-0.4128783320384063	0.4481002445848103	-0.8526841462246749	-1.7249685433727509	1.3536691788281667	0.3370325692648332	9.980105368828948	6.788926631531425	-5.643857613736535	ACB	AFR
NA18620	-37.397921727453074	-55.54407943993123	-7.113687634659519	-6.594246299641314	-0.8727956733552663	0.7327318180691996	-0.07623313086802834	2.6019679437117014	-3.1746429994550702	-3.4898454319441483	CHB	EAS
NA18979	-39.182985377807114	-49.762746982409126	-8.412595993605226	-9.876375216319005	-5.842086150714721	0.6284810675360275	-7.1953240070952695	0.3952645096793937	-2.7363992531419994	-4.569724743029388	JPT	EAS
NA19756	-15.528264552954541	-0.7388137612932889	-21.00157803595763	20.36472325301823	-5.361079152208701	6.740050813787952	-6.231408996160994	-3.038041210385813	-9.510944181719596	-2.0307317102951825	MXL	AMR
HG00373	-26.606626309267945	39.47109642669246	-13.203768448544016	-10.03010777818281	-7.218925445880449	3.4177873015924223	-8.015035438842228	2.730147443741457	-12.585543753319449	25.519722376394473	FIN	EUR
HG00742	-19.636098897321478	37.9556362493463	-12.570947524255939	-13.787236386008471	10.327602583444849	0.9872076230145964	2.4234332115285424	0.3812308195095316	0.7533331061320011	-0.3592235632421938	PUR	AMR
NA18983	-35.59763342407799	-51.73472245711779	-4.903145127002166	-6.234114656534623	12.252541288921122	0.030520164535159305	-21.1661345827648	1.787690916949935	-4.027456462281415	3.0711309168909446	JPT	EAS
HG02141	-39.86399532759283	-51.438833566570814	-1.9632655396218421	-8.96706925697377	-3.6725085248606764	4.434027658215937	8.213581408724217	-0.04291631242929966	2.7499232644642673	-5.013539510810118	KHV	EAS
NA18868	88.89312427855172	-5.648371199374431	1.7629278226575502	2.171575949723488	-17.49737733197794	-3.531477764562901	3.2723975031429675	13.224213788513714	6.432671858554795	-3.8459844572500486	YRI	AFR
HG02979	88.63445819778659	-7.024530393450772	-1.778968607114142	-0.2193256529806122	-2.17214952638118	-11.167374664627458	-3.080294770589979	6.900282963355517	3.680817623270588	3.618063885105719	ESN	AFR
HG02060	-37.10644003703141	-55.00691747433715	0.32486250710927334	-12.282169787255796	8.124525881948584	8.190680953687421	13.553777525262849	-1.0768585978708274	-8.881325953333077	-3.5222302275694215	KHV	EAS
HG03619	-23.67574173820872	23.15603867954916	17.93214393545624	-1.7311225896927063	3.2827537487663476	-2.4180353544790134	-8.160824021907386	-0.42786086479310514	-7.360378841676023	9.78314429857491	PJL	SAS
HG02817	86.38137275769758	-3.8110117401334813	-1.5725869827839698	-0.5988133868402287	2.005109088350477	16.793292389517486	-4.1129581444504195	-11.419842110020358	-4.96320358417808	0.05187853613674934	GWD	AFR
HG03019	-27.781103390051925	9.920883064858668	28.238621313364636	8.92478586188248	-6.740244920089441	0.1422942682423824	-5.576810424847267	2.2065679682086383	-5.0575570785816195	-0.42741730679606305	PJL	SAS
HG03079	89.66604764210463	-6.463368671971507	0.5340024709619083	0.5503912140264005	-6.557763876288342	6.72452481565923	-3.2144323285099934	2.749189647214685	7.459025337144697	0.27687322477722087	MSL	AFR
NA20792	-28.183950023472192	40.92865269041504	-3.8241933801346906	-10.012844078055624	2.015526665241274	0.6770707130101016	1.5566201655071559	5.968977352464494	-0.6928651030526246	3.6826996816457056	TSI	EUR
HG01974	-39.497228903318586	-26.274443622875776	-40.318360808157564	73.21695695053201	-14.253816706370037	0.8594579012891714	1.4874963268359729	5.1887727293713075	-4.740665800849497	-5.0893902222847665	PEL	AMR
NA19399	78.63753800824217	-5.227473281717612	1.5967215538946224	1.600992785009187	1.6935784429993685	-19.56698956956622	-2.2490051891412834	-15.655416765588654	-4.7047602438208145	5.788842267536134	LWK	AFR
HG03645	-30.530857198538612	12.249904291678773	27.648073931594478	9.072143398279385	-1.5268806376922481	-0.39708215417126047	8.07852962420095	0.4695393640471447	7.650504053117338	-3.773479550326501	STU	SAS
NA20515	-25.318207620018082	36.64569773995979	-10.132055543252566	-10.323560446838266	-4.404325209765268	-3.758599593532914	0.7033747822101218	-6.200664065657508	-4.003879472708043	-4.229400394863206	TSI	EUR
HG03866	-24.269974195496577	11.797687620923968	34.650715125874086	10.11994337945196	-15.188714943687957	-0.265483200357702	-6.971438602806478	0.20132359230403393	-0.2043850345956407	2.759067714375845	ITU	SAS
HG04002	-23.08020748049547	8.856017294153073	32.73708197627662	6.2778787490410135	-10.447321438101355	-2.6142083666926355	-2.0264705228478097	-5.897825108700592	-3.526254901709535	8.496278933476171	ITU	SAS
HG01682	-25.545555085651518	41.9244110926353	-10.678962615384908	-12.946719444295177	6.019380070122099	3.353321173639579	0.46549822044764577	-2.9800503887517014	9.682444333354326	8.81325295570915	IBS	EUR
HG01402	-4.205512870880671	20.100205555476954	-8.487456566103376	10.423620910749246	11.951183837115613	4.842662573986151	3.124728287744479	-1.2143710857384882	8.188669401521462	-1.3003820271966602	PUR	AMR
HG01521	-26.05904715814026	43.040466960447255	-11.557390454549047	-13.46879149939256	5.31085770372084	-5.581736394839076	1.2574561235966153	-5.876997743607475	5.9927395577277744	-5.217972255369441	IBS	EUR
HG03577	86.50329176594543	-7.740816029627943	1.6520499610146777	1.0931274765129244	-1.9600902807316702	15.029965194460017	1.7251797331676149	-0.5822036443808181	-2.462798550059685	2.214757345271607	MSL	AFR
HG01374	-30.83302787226449	33.401458465766105	-17.11952329345953	1.3807493620570004	7.133233789245955	6.142830807235594	6.709088944985499	5.5583358215195044	0.509304782750425	-14.522673070089743	CLM	AMR
HG03967	-24.942177535199995	17.752041162350817	29.642114676232385	12.132990747674754	0.08705088727828048	4.1071535663729595	0.09224799215800271	1.7726028118157284	-1.161885703356505	-14.393642379458948	ITU	SAS
HG02102	-28.00475684592028	-11.909595279881238	-31.56984785024351	51.25444863224535	-0.5504917744745322	0.7525700709187093	-4.82915704781143	-4.431418190263561	-6.392399792612713	9.434591306035145	PEL	AMR
NA21112	-28.411585163536806	15.019070371480053	30.567751160028518	11.838624134347867	-16.040524132049292	0.5532446348186746	7.548537958657451	7.767246476854511	0.7322979158514797	-5.2583262204980565	GIH	SAS
HG00252	-30.815514098526123	39.85505309354984	-12.640806244937442	-9.63404063206868	-6.528189933970402	-0.4174055844656764	3.013765968045392	5.308245129610953	-4.6182055183150945	9.83876654515454	GBR	EUR
HG00766	-39.87131156109951	-55.491716864627364	-3.2933407571754487	-14.43372530100905	6.068159258676727	-3.5663009391689435	12.825193376607125	-5.850759591090141	2.5273813448528606	4.528770733870483	CDX	EAS
HG02231	-26.101079463423517	45.09412892905869	-12.638719524657395	-10.608121972274839	-0.8887692539749832	0.7421619992782038	-0.3165440054567297	-2.875902342880397	4.573759165075929	-3.5267741025280466	IBS	EUR
HG00381	-26.487180688132735	41.851346152757074	-16.204337458108384	-12.88793250989957	1.7401422005887888	2.48871246684513	-10.983507515872265	-0.1487370367919183	-9.925237254544061	10.836500150225154	FIN	EUR
NA20535	-23.847718707257105	46.43853665197762	-10.749920898980218	-13.856344088389694	4.031505678736752	-5.911873640152113	2.9300458049849913	0.19022884967519263	4.943606200480955	-5.344983457485638	TSI	EUR
NA19146	90.68453728191928	-8.333201564584405	0.8188694714719968	-3.139695876022458	12.84127911320779	-3.016451489839539	5.892293428975324	12.770084003126751	1.493465631154286	-1.4979834203124764	YRI	AFR
NA19012	-37.68903790158409	-49.96111797227716	-3.3981531168220185	-1.2284412146076233	10.570730893426779	-2.5005317504385185	-22.75933750081917	3.8966847390730677	7.485878226824207	0.9303386689358467	JPT	EAS
HG01513	-25.412196909986484	42.01899979396844	-10.56278360494064	-9.669617489533534	-0.3164599595614652	1.852460462124409	2.5287669235392944	0.11532013677523358	7.553435020757702	2.6268752892640634	IBS	EUR
NA18508	83.68328188951644	-8.454905162542367	-1.8617221964752324	-0.7055573337905101	-2.0153202174784477	1.5710079717627314	0.45170491596987006	2.940989370633028	-8.298434428234224	9.277331149408282	YRI	AFR
HG00253	-25.3266205028556	46.49327014011978	-10.345842263346094	-17.40226720732156	11.857520926305686	-3.5973536883241635	-2.2861650251496393	-7.49466848444212	6.080182574338175	10.581495350849561	GBR	EUR
NA19377	82.6328812945832	-3.9021420028933975	1.4103101455376963	-1.096811301496054	-4.903542662324451	-20.532991080857123	3.359198333479337	-17.567180423924274	-9.682886514418653	6.966757843212011	LWK	AFR
HG02308	79.12992898112363	-2.2289978425125807	-1.1727381132107468	-0.07938594942579708	-4.34908812373637	-4.321610729324782	-2.620966802327407	7.477812938718652	1.7724961283625935	4.317526535833464	ACB	AFR
HG02383	-37.10998979773552	-52.220009210101594	-1.7879933590065793	-7.419132354993232	-6.056542826175108	2.0511866733804585	13.63923827960641	-5.848900473760247	-10.11409288780677	3.9965312820949066	CDX	EAS
HG01247	-12.839642325157678	25.814758366355058	-9.929472383383262	3.7066150161041804	-16.89475585584317	0.8437354307113529	-1.1060395413189614	0.29909195447541154	6.651665970648197	2.4975531473158585	PUR	AMR
NA19982	68.97791182655291	0.18466711387409943	-1.4733297981865288	-0.3506309056360326	11.561191307824203	0.5798348836127112	-2.317604109114451	0.8797561319383104	-1.702625482352914	12.01113294041821	ASW	AFR
NA19473	82.1079397035407	-6.370751677651639	3.160256359168052	-0.16334566234815934	9.876330618366993	-13.065055705868673	0.15367858422188932	-11.250501530714603	-15.756377559373721	-9.320068360943198	LWK	AFR
NA18628	-38.86284302139139	-49.845346318891835	-1.483425465769289	-11.79820006289005	-5.968408099584132	1.5061181358596232	5.740837018395112	1.1686876302427864	5.992902756245682	9.115803597862293	CHB	EAS
HG00277	-26.739289170295997	39.08394985229908	-8.864678206261962	-14.235769766461429	-0.8963995463838307	-0.9607132957880931	-6.700238423811459	6.566919371039227	-4.8208543395978	1.0878361318472134	FIN	EUR
NA21116	-29.854710645500663	12.67441800694646	26.910959778787124	9.758407077815255	-17.18899910679456	-1.6944085806980353	0.9157124971883428	3.6061515582142687	-2.4590828733802472	-4.775498435538771	GIH	SAS
HG03224	87.65371247053658	-7.455585874681471	2.373408447822857	-0.23454173388000768	-0.2503173544243152	12.80440791330962	-5.108660584346074	-3.512821240855574	0.5984690264560759	7.19126192476857	MSL	AFR
HG03028	91.06094164420881	-6.71033892705684	-0.9475637592861346	-1.026334910790056	6.517135219833451	15.673873771140306	-5.759917523655434	-13.859716533976696	-8.008787800250003	6.685344011645538	GWD	AFR
NA19652	-28.37458546484052	20.378797578912735	-18.90866481654119	15.532136811895821	-1.8332813447975487	-0.2101807948647714	-2.3370673555981667	-2.9703428705141848	9.814776517717927	4.180027837886946	MXL	AMR
NA18624	-38.18203321719796	-56.34402441319097	-3.2792339678794873	-14.149114688846984	0.251034503634901	-3.6742803955228935	-2.7437531283227026	2.3382449585513814	-8.04476574442473	-1.1744583529624555	CHB	EAS
NA19773	-28.185462363035054	18.681200787125032	-16.296634293863804	12.759703687168507	-0.28924314469941703	-4.344625371786387	-2.619173170650746	-1.2644561740475662	3.2425692276823574	-14.936614217493807	MXL	AMR
HG01798	-40.94139495462029	-49.79928906409071	-2.4969135305959256	-10.763291342747399	-6.098493721905587	-1.1139415597274303	3.9229879743139944	-3.9093678909761644	8.776732379968404	4.392114981221563	CDX	EAS
HG02374	-38.144286959535066	-51.874977058365644	-0.986876850986775	-14.297923894977508	-7.7317601127870015	2.51181823191744	15.576579496884717	-3.733200257083003	0.0060478012240308176	0.46953655409351525	CDX	EAS
HG02221	-23.002485530185837	42.94457592020251	-8.819194384323012	-14.580041279485204	9.322554846544847	1.1293951849980497	2.066780229914622	-2.488395315660042	0.20189254908899798	-0.9363789182512933	IBS	EUR
NA12761	-27.98877884058872	42.442248452898994	-13.10777849098646	-15.304953299673578	-1.2857411759199606	-0.665907203646903	-0.4535102578709611	2.4552491921836164	-2.6801479273357027	9.626609379006213	CEU	EUR
HG03212	85.42075243535805	-7.340301916844621	2.863644496895151	3.3440536061984014	-1.309172762896023	9.512294324418564	1.8414255357444724	4.002799171617049	7.000078704136945	-2.2002316050063033	MSL	AFR
HG02131	-36.59193695968023	-42.494444524627994	0.6371216931290876	-8.43294800355434	-4.661417690312479	0.19706708774105056	11.520685200181727	-3.7943987754891424	-0.3862360128172424	-5.247270376971208	KHV	EAS
HG02384	-37.188560884269855	-56.86321974216065	-2.5411549317221462	-15.097949654577278	9.50319539751102	3.4273743459577735	12.6223464142067	-5.535074367865786	2.56137154724087	-3.2564179342587294	CDX	EAS
NA19755	-21.873043620567277	-6.8267929414249	-26.917171793278083	34.190483226630036	12.02229353056726	0.3073521168138602	-1.1158047326188885	-5.462596575674758	-9.065072825861565	-4.249855529219667	MXL	AMR
HG03168	84.58111459394499	-8.514474633833235	2.250760622108725	-1.7974818472024665	4.698327220684997	-3.88702388269899	0.718662458152136	13.09868133972492	-4.402956630816504	1.1866432146879844	ESN	AFR
NA20810	-21.538486585048656	40.003633028256125	-5.893338940656929	-13.14804120632229	4.276493544792768	-5.0139493692950605	5.498248921669598	-8.482737813637806	-4.884034261980347	1.483929313553091	TSI	EUR
NA19004	-40.04964767085134	-49.29592756877071	-6.985196855838472	-5.996030845982288	10.310922945534864	0.006528836198811242	-16.185799982086106	-0.326712632633975	-1.0136036681517826	-7.7281010749378565	JPT	EAS
HG01403	-13.78146537150893	14.98384138823416	-17.922783081179258	0.7883191580994527	8.282438130098448	-1.792334440088204	1.3306734055647904	-2.5624531255894842	-3.188805549460683	-10.440978676008212	PUR	AMR
NA20362	63.25569108463133	2.682332581883981	-5.056332105681813	-1.5966449699491199	-13.60095469062268	6.704221051248624	-0.45640843433907713	-4.366964467210977	9.754370739788882	-3.1030765758295393	ASW	AFR
HG00355	-31.30636452210438	33.110393686904814	-14.61386551847677	-12.50509597870382	5.708515503297525	4.578992677316315	-2.144043576960092	13.531821272428271	-14.05389446798405	0.8392393876899898	FIN	EUR
